Southeast.Winds,Northeast.Winds,Abundance,Error,Species
-1.65,1.75,0.119195491,0.538934491,Luderick
-1.6,1.75,0.083217171,0.539243732,Luderick
-1.55,1.75,0.046398029,0.575010226,Luderick
-1.5,1.75,0.008738066,0.556183897,Luderick
-1.45,1.75,-0.029762719,0.573452443,Luderick
-1.4,1.75,-0.069104325,0.580440211,Luderick
-1.35,1.75,-0.109286752,0.580590929,Luderick
-1.3,1.75,-0.150310001,0.675790135,Luderick
-1.25,1.75,-0.192174072,0.595625595,Luderick
-1.2,1.75,-0.234878963,0.685632391,Luderick
-1.15,1.75,-0.278424676,0.696763684,Luderick
-1.1,1.75,-0.322811211,0.655184103,Luderick
-1.05,1.75,-0.368038567,0.666983115,Luderick
-1,1.75,-0.414106744,0.75702439,Luderick
-0.95,1.75,-0.461015743,0.742716257,Luderick
-0.9,1.75,-0.508765563,0.773343142,Luderick
-0.85,1.75,-0.557356205,0.760639976,Luderick
-0.8,1.75,-0.606787668,0.730916632,Luderick
-0.75,1.75,-0.657059953,0.737183329,Luderick
-0.7,1.75,-0.708173059,0.782222773,Luderick
-0.65,1.75,-0.760126986,0.752560064,Luderick
-0.6,1.75,-0.812921735,0.74000839,Luderick
-0.55,1.75,-0.866557305,0.866013799,Luderick
-0.5,1.75,-0.921033696,0.739155438,Luderick
-0.45,1.75,-0.976350909,0.829352655,Luderick
-0.4,1.75,-1.032508944,0.804355377,Luderick
-0.35,1.75,-1.0895078,0.825679968,Luderick
-0.3,1.75,-1.147347477,0.842471611,Luderick
-0.25,1.75,-1.206027975,0.876567514,Luderick
-0.2,1.75,-1.265549296,0.872270606,Luderick
-0.15,1.75,-1.325911437,0.940752823,Luderick
-0.1,1.75,-1.3871144,0.807288278,Luderick
-0.05,1.75,-1.449158184,0.846706348,Luderick
0,1.75,-1.51204279,0.876392658,Luderick
0.05,1.75,-1.575768217,0.969428996,Luderick
0.1,1.75,-1.640334466,0.903869079,Luderick
0.15,1.75,-1.705741536,0.936446128,Luderick
0.2,1.75,-1.771989427,1.007761108,Luderick
0.25,1.75,-1.83907814,1.027543463,Luderick
0.3,1.75,-1.907007674,0.896419983,Luderick
0.35,1.75,-1.97577803,1.010740386,Luderick
0.4,1.75,-2.045389207,1.04057091,Luderick
0.45,1.75,-2.115841205,1.008831055,Luderick
0.5,1.75,-2.187134025,1.036851572,Luderick
0.55,1.75,-2.259267667,1.144478116,Luderick
0.6,1.75,-2.332242129,1.096438636,Luderick
0.65,1.75,-2.406057413,1.156333627,Luderick
0.7,1.75,-2.480713519,1.130886649,Luderick
0.75,1.75,-2.556210446,1.115585087,Luderick
0.8,1.75,-2.632548194,1.171164886,Luderick
0.85,1.75,-2.709726764,1.186564579,Luderick
0.9,1.75,-2.787746156,1.178162702,Luderick
0.95,1.75,-2.866606368,1.409622612,Luderick
1,1.75,-2.946307402,1.406129583,Luderick
1.05,1.75,-3.026849258,1.274374278,Luderick
1.1,1.75,-3.108231935,1.479262346,Luderick
1.15,1.75,-3.190455433,1.373515792,Luderick
1.2,1.75,-3.273519753,1.370518005,Luderick
1.25,1.75,-3.357424894,1.532213322,Luderick
1.3,1.75,-3.442170856,1.537991238,Luderick
1.35,1.75,-3.52775764,1.563123698,Luderick
1.4,1.75,-3.614185246,1.683918858,Luderick
1.45,1.75,-3.701453673,1.707274627,Luderick
1.5,1.75,-3.789562921,1.7673503,Luderick
1.55,1.75,-3.878512991,1.674101775,Luderick
1.6,1.75,-3.968303882,1.76796084,Luderick
1.65,1.75,-4.058935594,1.890011767,Luderick
1.7,1.75,-4.150408128,1.803179608,Luderick
1.75,1.75,-4.242721483,1.859185342,Luderick
1.8,1.75,-4.33587566,1.913803763,Luderick
1.85,1.75,-4.429870658,1.951159851,Luderick
1.9,1.75,-4.524706478,2.095271217,Luderick
1.95,1.75,-4.620383119,2.185215566,Luderick
2,1.75,-4.716900581,2.037825393,Luderick
-2,1.8,0.342119795,0.6850032,Luderick
-1.95,1.8,0.310568595,0.623177855,Luderick
-1.9,1.8,0.278176572,0.616884597,Luderick
-1.85,1.8,0.244943729,0.641621295,Luderick
-1.8,1.8,0.210870064,0.554180986,Luderick
-1.75,1.8,0.175955577,0.533048688,Luderick
-1.7,1.8,0.140200269,0.629284557,Luderick
-1.65,1.8,0.10360414,0.637833566,Luderick
-1.6,1.8,0.066167189,0.645276079,Luderick
-1.55,1.8,0.027889417,0.639364326,Luderick
-1.5,1.8,-0.011229177,0.656769077,Luderick
-1.45,1.8,-0.051188592,0.684156214,Luderick
-1.4,1.8,-0.091988828,0.553457205,Luderick
-1.35,1.8,-0.133629886,0.616698904,Luderick
-1.3,1.8,-0.176111766,0.706804867,Luderick
-1.25,1.8,-0.219434466,0.650693722,Luderick
-1.2,1.8,-0.263597988,0.725576055,Luderick
-1.15,1.8,-0.308602332,0.705649496,Luderick
-1.1,1.8,-0.354447497,0.719459398,Luderick
-1.05,1.8,-0.401133483,0.721977386,Luderick
-1,1.8,-0.448660291,0.708613188,Luderick
-0.95,1.8,-0.49702792,0.796440954,Luderick
-0.9,1.8,-0.546236371,0.735960092,Luderick
-0.85,1.8,-0.596285643,0.729326755,Luderick
-0.8,1.8,-0.647175736,0.751692352,Luderick
-0.75,1.8,-0.698906651,0.876610285,Luderick
-0.7,1.8,-0.751478387,0.790315843,Luderick
-0.65,1.8,-0.804890945,0.749062659,Luderick
-0.6,1.8,-0.859144324,0.929915324,Luderick
-0.55,1.8,-0.914238525,0.847012625,Luderick
-0.5,1.8,-0.970173547,0.890439076,Luderick
-0.45,1.8,-1.02694939,0.784065497,Luderick
-0.4,1.8,-1.084566055,0.862392624,Luderick
-0.35,1.8,-1.143023541,0.90236832,Luderick
-0.3,1.8,-1.202321849,0.833964769,Luderick
-0.25,1.8,-1.262460978,0.845297063,Luderick
-0.2,1.8,-1.323440928,0.891836444,Luderick
-0.15,1.8,-1.3852617,0.911058736,Luderick
-0.1,1.8,-1.447923293,0.957032523,Luderick
-0.05,1.8,-1.511425708,0.97862597,Luderick
0,1.8,-1.575768944,0.93657268,Luderick
0.05,1.8,-1.640953002,0.894214558,Luderick
0.1,1.8,-1.706977881,1.017046017,Luderick
0.15,1.8,-1.773843581,0.999781319,Luderick
0.2,1.8,-1.841550103,1.115090078,Luderick
0.25,1.8,-1.910097446,1.045208334,Luderick
0.3,1.8,-1.979485611,1.060623424,Luderick
0.35,1.8,-2.049714597,1.033886047,Luderick
0.4,1.8,-2.120784404,1.043207834,Luderick
0.45,1.8,-2.192695033,0.973282686,Luderick
0.5,1.8,-2.265446483,1.150374867,Luderick
0.55,1.8,-2.339038755,1.166788823,Luderick
0.6,1.8,-2.413471848,1.25805843,Luderick
0.65,1.8,-2.488745763,1.169210434,Luderick
0.7,1.8,-2.564860499,1.136023262,Luderick
0.75,1.8,-2.641816056,1.209786391,Luderick
0.8,1.8,-2.719612435,1.21941147,Luderick
0.85,1.8,-2.798249635,1.297947448,Luderick
0.9,1.8,-2.877727657,1.315449982,Luderick
0.95,1.8,-2.9580465,1.313714755,Luderick
1,1.8,-3.039206164,1.19575858,Luderick
1.05,1.8,-3.12120665,1.51419652,Luderick
1.1,1.8,-3.204047957,1.548413376,Luderick
1.15,1.8,-3.287730086,1.502874053,Luderick
1.2,1.8,-3.372253036,1.450877796,Luderick
1.25,1.8,-3.457616808,1.664191002,Luderick
1.3,1.8,-3.543821401,1.682328903,Luderick
1.35,1.8,-3.630866815,1.606033891,Luderick
1.4,1.8,-3.718753051,1.743722199,Luderick
1.45,1.8,-3.807480108,1.684349888,Luderick
1.5,1.8,-3.897047987,1.753240686,Luderick
1.55,1.8,-3.987456687,1.880121254,Luderick
1.6,1.8,-4.078706208,1.745769862,Luderick
1.65,1.8,-4.170796551,1.901494527,Luderick
1.7,1.8,-4.263727715,2.06249946,Luderick
1.75,1.8,-4.357499701,1.836768269,Luderick
1.8,1.8,-4.452112508,1.964174562,Luderick
1.85,1.8,-4.547566137,1.998519471,Luderick
1.9,1.8,-4.643860587,2.105549775,Luderick
1.95,1.8,-4.740995858,2.099482523,Luderick
2,1.8,-4.838971951,2.18021884,Luderick
-2,1.85,0.335846947,0.680914942,Luderick
-1.95,1.85,0.302837116,0.681200238,Luderick
-1.9,1.85,0.268986463,0.696031107,Luderick
-1.85,1.85,0.234294989,0.652400985,Luderick
-1.8,1.85,0.198762693,0.653802286,Luderick
-1.75,1.85,0.162389577,0.655703156,Luderick
-1.7,1.85,0.125175638,0.735268275,Luderick
-1.65,1.85,0.087120878,0.608642524,Luderick
-1.6,1.85,0.048225297,0.68941964,Luderick
-1.55,1.85,0.008488895,0.720892184,Luderick
-1.5,1.85,-0.032088329,0.620948939,Luderick
-1.45,1.85,-0.073506375,0.727088623,Luderick
-1.4,1.85,-0.115765241,0.706053401,Luderick
-1.35,1.85,-0.15886493,0.779039614,Luderick
-1.3,1.85,-0.202805439,0.741616935,Luderick
-1.25,1.85,-0.24758677,0.731047599,Luderick
-1.2,1.85,-0.293208923,0.739696828,Luderick
-1.15,1.85,-0.339671897,0.79213615,Luderick
-1.1,1.85,-0.386975692,0.78365671,Luderick
-1.05,1.85,-0.435120309,0.771930003,Luderick
-1,1.85,-0.484105747,0.764208249,Luderick
-0.95,1.85,-0.533932007,0.699451552,Luderick
-0.9,1.85,-0.584599088,0.82263761,Luderick
-0.85,1.85,-0.63610699,0.810153603,Luderick
-0.8,1.85,-0.688455714,0.838643809,Luderick
-0.75,1.85,-0.741645259,0.838305525,Luderick
-0.7,1.85,-0.795675626,0.842034149,Luderick
-0.65,1.85,-0.850546814,0.804392321,Luderick
-0.6,1.85,-0.906258823,0.78113608,Luderick
-0.55,1.85,-0.962811654,0.927866677,Luderick
-0.5,1.85,-1.020205307,0.874957759,Luderick
-0.45,1.85,-1.07843978,0.958684173,Luderick
-0.4,1.85,-1.137515076,1.033510067,Luderick
-0.35,1.85,-1.197431192,0.929811426,Luderick
-0.3,1.85,-1.25818813,0.925499714,Luderick
-0.25,1.85,-1.31978589,0.898228634,Luderick
-0.2,1.85,-1.38222447,1.027988524,Luderick
-0.15,1.85,-1.445503873,0.939480293,Luderick
-0.1,1.85,-1.509624096,1.059405269,Luderick
-0.05,1.85,-1.574585141,0.9440736,Luderick
0,1.85,-1.640387008,1.024659319,Luderick
0.05,1.85,-1.707029696,1.047253434,Luderick
0.1,1.85,-1.774513205,0.988225076,Luderick
0.15,1.85,-1.842837536,0.96418587,Luderick
0.2,1.85,-1.912002688,1.050651665,Luderick
0.25,1.85,-1.982008662,1.017727528,Luderick
0.3,1.85,-2.052855457,1.142207259,Luderick
0.35,1.85,-2.124543073,1.057650999,Luderick
0.4,1.85,-2.197071511,1.232007279,Luderick
0.45,1.85,-2.27044077,1.199135244,Luderick
0.5,1.85,-2.344650851,1.171282533,Luderick
0.55,1.85,-2.419701753,1.282402718,Luderick
0.6,1.85,-2.495593476,1.168034196,Luderick
0.65,1.85,-2.572326021,1.256036341,Luderick
0.7,1.85,-2.649899388,1.298820897,Luderick
0.75,1.85,-2.728313575,1.35255563,Luderick
0.8,1.85,-2.807568585,1.332885357,Luderick
0.85,1.85,-2.887664415,1.379760328,Luderick
0.9,1.85,-2.968601067,1.439370615,Luderick
0.95,1.85,-3.050378541,1.391871793,Luderick
1,1.85,-3.132996835,1.394789742,Luderick
1.05,1.85,-3.216455952,1.437590108,Luderick
1.1,1.85,-3.300755889,1.346473057,Luderick
1.15,1.85,-3.385896648,1.588236546,Luderick
1.2,1.85,-3.471878229,1.579520248,Luderick
1.25,1.85,-3.558700631,1.493849748,Luderick
1.3,1.85,-3.646363854,1.632100214,Luderick
1.35,1.85,-3.734867899,1.657958966,Luderick
1.4,1.85,-3.824212765,1.674377432,Luderick
1.45,1.85,-3.914398453,1.79587247,Luderick
1.5,1.85,-4.005424962,1.925960977,Luderick
1.55,1.85,-4.097292292,1.845356498,Luderick
1.6,1.85,-4.190000444,1.840746523,Luderick
1.65,1.85,-4.283549417,1.916179188,Luderick
1.7,1.85,-4.377939212,2.01363421,Luderick
1.75,1.85,-4.473169828,2.073050958,Luderick
1.8,1.85,-4.569241266,1.964684687,Luderick
1.85,1.85,-4.666153524,2.180343057,Luderick
1.9,1.85,-4.763906605,2.123859713,Luderick
1.95,1.85,-4.862500507,2.257039282,Luderick
2,1.85,-4.96193523,2.430743571,Luderick
-2,1.9,0.328682189,0.702880912,Luderick
-1.95,1.9,0.294213727,0.7211177,Luderick
-1.9,1.9,0.258904444,0.701722725,Luderick
-1.85,1.9,0.22275434,0.663517497,Luderick
-1.8,1.9,0.185763414,0.722082146,Luderick
-1.75,1.9,0.147931666,0.774057735,Luderick
-1.7,1.9,0.109259098,0.753752573,Luderick
-1.65,1.9,0.069745708,0.73696347,Luderick
-1.6,1.9,0.029391496,0.779704278,Luderick
-1.55,1.9,-0.011803537,0.684778295,Luderick
-1.5,1.9,-0.053839391,0.729999313,Luderick
-1.45,1.9,-0.096716067,0.714445091,Luderick
-1.4,1.9,-0.140433564,0.768435948,Luderick
-1.35,1.9,-0.184991883,0.717814012,Luderick
-1.3,1.9,-0.230391023,0.790320212,Luderick
-1.25,1.9,-0.276630984,0.759004591,Luderick
-1.2,1.9,-0.323711767,0.769792087,Luderick
-1.15,1.9,-0.371633372,0.796261063,Luderick
-1.1,1.9,-0.420395797,0.87250324,Luderick
-1.05,1.9,-0.469999044,0.860249213,Luderick
-1,1.9,-0.520443113,0.862779325,Luderick
-0.95,1.9,-0.571728003,0.834321567,Luderick
-0.9,1.9,-0.623853714,0.863131584,Luderick
-0.85,1.9,-0.676820247,0.86284302,Luderick
-0.8,1.9,-0.730627601,0.805974291,Luderick
-0.75,1.9,-0.785275777,0.834135076,Luderick
-0.7,1.9,-0.840764774,0.926501843,Luderick
-0.65,1.9,-0.897094592,0.896410899,Luderick
-0.6,1.9,-0.954265232,0.926997232,Luderick
-0.55,1.9,-1.012276694,0.94412556,Luderick
-0.5,1.9,-1.071128976,0.893322764,Luderick
-0.45,1.9,-1.13082208,0.943733686,Luderick
-0.4,1.9,-1.191356006,1.070335318,Luderick
-0.35,1.9,-1.252730753,0.954604856,Luderick
-0.3,1.9,-1.314946321,0.855083977,Luderick
-0.25,1.9,-1.378002711,1.050081361,Luderick
-0.2,1.9,-1.441899922,0.973459331,Luderick
-0.15,1.9,-1.506637955,1.109610591,Luderick
-0.1,1.9,-1.572216809,1.086552051,Luderick
-0.05,1.9,-1.638636484,1.032824154,Luderick
0,1.9,-1.705896981,1.074023406,Luderick
0.05,1.9,-1.7739983,1.105915349,Luderick
0.1,1.9,-1.842940439,1.13219938,Luderick
0.15,1.9,-1.9127234,1.039882054,Luderick
0.2,1.9,-1.983347183,1.147198037,Luderick
0.25,1.9,-2.054811787,1.170290828,Luderick
0.3,1.9,-2.127117212,1.125166152,Luderick
0.35,1.9,-2.200263459,1.109215565,Luderick
0.4,1.9,-2.274250527,1.162810612,Luderick
0.45,1.9,-2.349078417,1.05733896,Luderick
0.5,1.9,-2.424747128,1.130884429,Luderick
0.55,1.9,-2.501256661,1.214386636,Luderick
0.6,1.9,-2.578607014,1.26960185,Luderick
0.65,1.9,-2.65679819,1.243543485,Luderick
0.7,1.9,-2.735830186,1.259521085,Luderick
0.75,1.9,-2.815703005,1.234062336,Luderick
0.8,1.9,-2.896416644,1.32580772,Luderick
0.85,1.9,-2.977971105,1.424427637,Luderick
0.9,1.9,-3.060366387,1.269132077,Luderick
0.95,1.9,-3.143602491,1.440264049,Luderick
1,1.9,-3.227679416,1.427455827,Luderick
1.05,1.9,-3.312597163,1.372625294,Luderick
1.1,1.9,-3.398355731,1.549862174,Luderick
1.15,1.9,-3.484955121,1.676868433,Luderick
1.2,1.9,-3.572395332,1.685781542,Luderick
1.25,1.9,-3.660676364,1.555542016,Luderick
1.3,1.9,-3.749798218,1.881411904,Luderick
1.35,1.9,-3.839760893,1.697312711,Luderick
1.4,1.9,-3.930564389,1.775479855,Luderick
1.45,1.9,-4.022208707,1.911187071,Luderick
1.5,1.9,-4.114693847,1.873449321,Luderick
1.55,1.9,-4.208019807,1.89330983,Luderick
1.6,1.9,-4.30218659,1.845144406,Luderick
1.65,1.9,-4.397194193,2.041367544,Luderick
1.7,1.9,-4.493042618,2.043375597,Luderick
1.75,1.9,-4.589731865,1.971375342,Luderick
1.8,1.9,-4.687261933,2.061348218,Luderick
1.85,1.9,-4.785632822,2.258972001,Luderick
1.9,1.9,-4.884844533,2.303977815,Luderick
1.95,1.9,-4.984897065,2.317453295,Luderick
2,1.9,-5.085790418,2.308752342,Luderick
-2,1.95,0.320625521,0.795446605,Luderick
-1.95,1.95,0.284698429,0.738157468,Luderick
-1.9,1.95,0.247930516,0.745318758,Luderick
-1.85,1.95,0.210321781,0.685742151,Luderick
-1.8,1.95,0.171872224,0.784217661,Luderick
-1.75,1.95,0.132581847,0.734540529,Luderick
-1.7,1.95,0.092450648,0.80316926,Luderick
-1.65,1.95,0.051478627,0.719900845,Luderick
-1.6,1.95,0.009665785,0.766562742,Luderick
-1.55,1.95,-0.032987878,0.834434937,Luderick
-1.5,1.95,-0.076482363,0.838364656,Luderick
-1.45,1.95,-0.120817669,0.823430599,Luderick
-1.4,1.95,-0.165993797,0.809352256,Luderick
-1.35,1.95,-0.212010746,0.829725275,Luderick
-1.3,1.95,-0.258868516,0.792650513,Luderick
-1.25,1.95,-0.306567108,0.929023479,Luderick
-1.2,1.95,-0.355106521,0.902968405,Luderick
-1.15,1.95,-0.404486756,0.842721129,Luderick
-1.1,1.95,-0.454707812,0.87362885,Luderick
-1.05,1.95,-0.505769689,0.873359788,Luderick
-1,1.95,-0.557672388,0.816575969,Luderick
-0.95,1.95,-0.610415909,0.876633036,Luderick
-0.9,1.95,-0.66400025,0.95093677,Luderick
-0.85,1.95,-0.718425414,0.896581364,Luderick
-0.8,1.95,-0.773691398,1.0477039,Luderick
-0.75,1.95,-0.829798204,0.945019887,Luderick
-0.7,1.95,-0.886745832,0.968241537,Luderick
-0.65,1.95,-0.94453428,1.04113179,Luderick
-0.6,1.95,-1.003163551,0.935899956,Luderick
-0.55,1.95,-1.062633642,0.957202742,Luderick
-0.5,1.95,-1.122944555,0.928998513,Luderick
-0.45,1.95,-1.18409629,0.913943687,Luderick
-0.4,1.95,-1.246088846,1.047903947,Luderick
-0.35,1.95,-1.308922223,1.058810208,Luderick
-0.3,1.95,-1.372596422,1.034080775,Luderick
-0.25,1.95,-1.437111442,1.082397412,Luderick
-0.2,1.95,-1.502467284,1.068880417,Luderick
-0.15,1.95,-1.568663947,1.014432448,Luderick
-0.1,1.95,-1.635701431,1.007975208,Luderick
-0.05,1.95,-1.703579737,1.094771676,Luderick
0,1.95,-1.772298864,1.009282886,Luderick
0.05,1.95,-1.841858813,1.135552405,Luderick
0.1,1.95,-1.912259583,1.10616932,Luderick
0.15,1.95,-1.983501175,1.146777202,Luderick
0.2,1.95,-2.055583588,1.062280452,Luderick
0.25,1.95,-2.128506822,1.062164237,Luderick
0.3,1.95,-2.202270878,1.160825391,Luderick
0.35,1.95,-2.276875755,1.251699712,Luderick
0.4,1.95,-2.352321453,1.204365032,Luderick
0.45,1.95,-2.428607973,1.222802232,Luderick
0.5,1.95,-2.505735315,1.222216203,Luderick
0.55,1.95,-2.583703478,1.150543107,Luderick
0.6,1.95,-2.662512462,1.322948039,Luderick
0.65,1.95,-2.742162268,1.397339699,Luderick
0.7,1.95,-2.822652895,1.192956328,Luderick
0.75,1.95,-2.903984343,1.411103949,Luderick
0.8,1.95,-2.986156613,1.462390573,Luderick
0.85,1.95,-3.069169705,1.477480575,Luderick
0.9,1.95,-3.153023617,1.566112741,Luderick
0.95,1.95,-3.237718352,1.504189639,Luderick
1,1.95,-3.323253907,1.515285565,Luderick
1.05,1.95,-3.409630284,1.49465718,Luderick
1.1,1.95,-3.496847483,1.576031695,Luderick
1.15,1.95,-3.584905502,1.703247587,Luderick
1.2,1.95,-3.673804344,1.652810917,Luderick
1.25,1.95,-3.763544006,1.80253558,Luderick
1.3,1.95,-3.85412449,1.866371609,Luderick
1.35,1.95,-3.945545796,1.877437206,Luderick
1.4,1.95,-4.037807923,1.950307743,Luderick
1.45,1.95,-4.130910871,1.704974951,Luderick
1.5,1.95,-4.224854641,1.820211476,Luderick
1.55,1.95,-4.319639232,1.876362918,Luderick
1.6,1.95,-4.415264645,1.908832779,Luderick
1.65,1.95,-4.511730879,2.087099083,Luderick
1.7,1.95,-4.609037934,2.048592711,Luderick
1.75,1.95,-4.707185811,2.085269118,Luderick
1.8,1.95,-4.806174509,2.146962871,Luderick
1.85,1.95,-4.906004029,2.12149413,Luderick
1.9,1.95,-5.00667437,2.211511761,Luderick
1.95,1.95,-5.108185533,2.330544411,Luderick
2,1.95,-5.210537517,2.430114078,Luderick
-2,2,0.311676944,0.778870357,Luderick
-1.95,2,0.274291221,0.868888846,Luderick
-1.9,2,0.236064677,0.796103953,Luderick
-1.85,2,0.196997312,0.753569423,Luderick
-1.8,2,0.157089126,0.846367104,Luderick
-1.75,2,0.116340117,0.782031297,Luderick
-1.7,2,0.074750288,0.902414736,Luderick
-1.65,2,0.032319637,0.833301247,Luderick
-1.6,2,-0.010951835,0.991454807,Luderick
-1.55,2,-0.055064129,0.858375371,Luderick
-1.5,2,-0.100017244,0.88449696,Luderick
-1.45,2,-0.145811181,0.916372643,Luderick
-1.4,2,-0.192445939,0.904870864,Luderick
-1.35,2,-0.239921518,0.882953378,Luderick
-1.3,2,-0.288237919,0.895916988,Luderick
-1.25,2,-0.337395141,0.936139875,Luderick
-1.2,2,-0.387393185,0.871218905,Luderick
-1.15,2,-0.43823205,0.946506502,Luderick
-1.1,2,-0.489911736,0.903099499,Luderick
-1.05,2,-0.542432244,0.932078438,Luderick
-1,2,-0.595793573,1.037464315,Luderick
-0.95,2,-0.649995724,0.961952374,Luderick
-0.9,2,-0.705038696,1.023891342,Luderick
-0.85,2,-0.76092249,0.972476444,Luderick
-0.8,2,-0.817647105,0.97140832,Luderick
-0.75,2,-0.875212541,0.997092247,Luderick
-0.7,2,-0.933618799,1.092771724,Luderick
-0.65,2,-0.992865878,0.950670461,Luderick
-0.6,2,-1.052953779,1.000435492,Luderick
-0.55,2,-1.113882501,0.989282136,Luderick
-0.5,2,-1.175652044,1.081008419,Luderick
-0.45,2,-1.238262409,1.073252594,Luderick
-0.4,2,-1.301713596,1.145742942,Luderick
-0.35,2,-1.366005603,1.003885318,Luderick
-0.3,2,-1.431138432,1.10154774,Luderick
-0.25,2,-1.497112083,1.117613922,Luderick
-0.2,2,-1.563926555,1.04567571,Luderick
-0.15,2,-1.631581848,1.138112128,Luderick
-0.1,2,-1.700077963,1.148358291,Luderick
-0.05,2,-1.769414899,1.180288145,Luderick
0,2,-1.839592657,1.1681024,Luderick
0.05,2,-1.910611236,1.106069057,Luderick
0.1,2,-1.982470637,1.071940146,Luderick
0.15,2,-2.055170858,1.167244629,Luderick
0.2,2,-2.128711902,1.120234988,Luderick
0.25,2,-2.203093766,1.184963814,Luderick
0.3,2,-2.278316453,1.108896441,Luderick
0.35,2,-2.35437996,1.249723211,Luderick
0.4,2,-2.431284289,1.265541974,Luderick
0.45,2,-2.50902944,1.290705522,Luderick
0.5,2,-2.587615411,1.260940118,Luderick
0.55,2,-2.667042205,1.235815893,Luderick
0.6,2,-2.747309819,1.28707284,Luderick
0.65,2,-2.828418255,1.278601236,Luderick
0.7,2,-2.910367513,1.316230131,Luderick
0.75,2,-2.993157592,1.345441793,Luderick
0.8,2,-3.076788492,1.345047017,Luderick
0.85,2,-3.161260214,1.472611638,Luderick
0.9,2,-3.246572757,1.489571962,Luderick
0.95,2,-3.332726121,1.505220067,Luderick
1,2,-3.419720307,1.634856889,Luderick
1.05,2,-3.507555315,1.556861634,Luderick
1.1,2,-3.596231144,1.701741163,Luderick
1.15,2,-3.685747794,1.833454023,Luderick
1.2,2,-3.776105265,1.576599177,Luderick
1.25,2,-3.867303559,1.637432218,Luderick
1.3,2,-3.959342673,1.687905592,Luderick
1.35,2,-4.052222609,1.793148578,Luderick
1.4,2,-4.145943366,1.890384593,Luderick
1.45,2,-4.240504945,1.780645849,Luderick
1.5,2,-4.335907345,1.841308953,Luderick
1.55,2,-4.432150567,1.945839705,Luderick
1.6,2,-4.52923461,2.029868543,Luderick
1.65,2,-4.627159474,2.183553084,Luderick
1.7,2,-4.72592516,2.247915569,Luderick
1.75,2,-4.825531667,2.04292466,Luderick
1.8,2,-4.925978996,2.07754293,Luderick
1.85,2,-5.027267146,2.557478543,Luderick
1.9,2,-5.129396117,2.445571205,Luderick
1.95,2,-5.23236591,2.437537059,Luderick
2,2,-5.336176525,2.621388508,Luderick
-2,-2,-1.009100123,0.791974442,Mullet
-1.95,-2,-0.953645821,0.71555106,Mullet
-1.9,-2,-0.898764026,0.714346379,Mullet
-1.85,-2,-0.844454738,0.716577108,Mullet
-1.8,-2,-0.790717957,0.657552578,Mullet
-1.75,-2,-0.737553683,0.738416851,Mullet
-1.7,-2,-0.684961915,0.61371554,Mullet
-1.65,-2,-0.632942654,0.664615012,Mullet
-1.6,-2,-0.5814959,0.63129325,Mullet
-1.55,-2,-0.530621652,0.626890251,Mullet
-1.5,-2,-0.480319912,0.602928868,Mullet
-1.45,-2,-0.430590678,0.636958007,Mullet
-1.4,-2,-0.381433951,0.550038173,Mullet
-1.35,-2,-0.332849731,0.550323695,Mullet
-1.3,-2,-0.284838017,0.57017374,Mullet
-1.25,-2,-0.23739881,0.555026119,Mullet
-1.2,-2,-0.19053211,0.575737405,Mullet
-1.15,-2,-0.144237917,0.567074329,Mullet
-1.1,-2,-0.098516231,0.536925688,Mullet
-1.05,-2,-0.053367051,0.574265355,Mullet
-1,-2,-0.008790378,0.554814491,Mullet
-0.95,-2,0.035213788,0.587799413,Mullet
-0.9,-2,0.078645448,0.56780093,Mullet
-0.85,-2,0.1215046,0.554339818,Mullet
-0.8,-2,0.163791246,0.5604339,Mullet
-0.75,-2,0.205505385,0.553264541,Mullet
-0.7,-2,0.246647017,0.526345061,Mullet
-0.65,-2,0.287216143,0.613971063,Mullet
-0.6,-2,0.327212762,0.582256386,Mullet
-0.55,-2,0.366636874,0.573229703,Mullet
-0.5,-2,0.405488479,0.653669956,Mullet
-0.45,-2,0.443767577,0.605368564,Mullet
-0.4,-2,0.481474169,0.576828887,Mullet
-0.35,-2,0.518608254,0.635976957,Mullet
-0.3,-2,0.555169832,0.582031134,Mullet
-0.25,-2,0.591158903,0.634001851,Mullet
-0.2,-2,0.626575468,0.628547306,Mullet
-0.15,-2,0.661419526,0.598656388,Mullet
-0.1,-2,0.695691077,0.609766343,Mullet
-0.05,-2,0.729390121,0.594576619,Mullet
0,-2,0.762516658,0.613129027,Mullet
0.05,-2,0.795070689,0.689109552,Mullet
0.1,-2,0.827052213,0.691730556,Mullet
